timestamp,ch1 (µV),event
15.5000,25.16,0
15.5050,6.60,0
15.5100,6.60,0
15.5150,-11.62,0
15.5200,-11.62,0
15.5250,-19.70,0
15.5300,-19.70,0
15.5350,23.82,0
15.5400,23.82,0
15.5450,7.26,0
15.5500,7.26,0
15.5550,7.26,0
15.5600,7.26,0
15.5650,34.30,0
15.5700,34.30,0
15.5750,17.23,0
15.5800,17.23,0
15.5850,7.33,0
15.5900,7.33,0
15.5950,-17.16,0
15.6000,-17.16,0
15.6050,-19.67,0
15.6100,-19.67,0
15.6150,-19.67,0
15.6200,-19.67,0
15.6250,7.66,0
15.6300,7.66,0
15.6350,-14.63,0
15.6400,4.94,0
15.6450,-21.13,0
15.6500,-21.13,0
15.6550,16.96,0
15.6600,16.96,0
15.6650,10.07,0
15.6700,10.07,0
15.6750,34.59,0
15.6800,-14.02,0
15.6850,35.96,0
15.6900,35.96,0
15.6950,4.69,0
15.7000,18.58,0
15.7050,18.58,0
15.7100,18.58,0
15.7150,6.58,0
15.7200,6.58,0
15.7250,6.58,0
15.7300,-19.89,0
15.7350,-19.89,0
15.7400,-19.89,0
15.7450,-19.89,0
15.7500,8.16,0
15.7550,8.16,0
15.7600,-15.55,0
15.7650,-15.55,0
15.7700,-16.54,0
15.7750,-16.54,0
15.7800,15.54,0
15.7850,15.54,0
15.7900,15.54,0
15.7950,-12.34,0
15.8000,-12.34,0
15.8050,36.76,0
15.8100,36.76,0
15.8150,17.48,0
15.8200,17.48,0
15.8250,17.48,0
15.8300,17.48,0
15.8350,17.48,0
15.8400,17.48,0
15.8450,35.33,0
15.8500,6.40,0
15.8550,-16.90,0
15.8600,-16.90,0
15.8650,8.42,0
15.8700,8.42,0
15.8750,-16.08,0
15.8800,-16.08,0
15.8850,34.20,0
15.8900,-27.12,0
15.8950,34.20,0
15.9000,-16.09,0
15.9050,-16.09,0
15.9100,-16.09,0
15.9150,-16.09,0
15.9200,-16.09,0
15.9250,-16.09,0
15.9300,16.80,0
15.9350,16.80,0
15.9400,-16.78,0
15.9450,-16.78,0
15.9500,34.20,0
15.9550,12.12,0
15.9600,12.12,0
15.9650,12.12,0
15.9700,37.80,0
15.9750,37.80,0
15.9800,-18.60,0
15.9850,-18.60,0
15.9900,16.91,0
15.9950,16.91,0
16.0000,12.83,0
16.0050,12.83,0
16.0100,12.83,0
16.0150,-19.80,0
16.0200,27.40,0
16.0250,14.97,0
16.0300,14.97,0
16.0350,-19.49,0
16.0400,-19.49,0
16.0450,36.38,0
16.0500,36.38,0
16.0550,36.38,0
16.0600,-16.97,0
16.0650,36.38,0
16.0700,16.03,0
16.0750,12.14,0
16.0800,12.14,0
16.0850,12.14,0
16.0900,31.77,0
16.0950,31.77,0
16.1000,-16.62,0
16.1050,-3.91,0
16.1100,11.91,0
16.1150,11.91,0
16.1200,14.00,0
16.1250,-18.43,0
16.1300,-18.43,0
16.1350,-16.23,0
16.1400,-16.23,0
16.1450,14.69,0
16.1500,14.69,0
16.1550,14.69,0
16.1600,32.99,0
16.1650,-18.86,0
16.1700,-18.86,0
16.1750,27.80,0
16.1800,33.51,0
16.1850,13.22,0
16.1900,13.22,0
16.1950,16.80,0
16.2000,16.80,0
16.2050,-19.73,0
16.2100,-19.73,0
16.2150,12.82,0
16.2200,35.61,0
16.2250,-16.70,0
16.2300,-16.70,0
16.2350,14.64,0
16.2400,14.64,0
16.2450,30.82,0
16.2500,-22.78,0
16.2550,35.29,0
16.2600,35.29,0
16.2650,-19.73,0
16.2700,-15.32,0
16.2750,-15.32,0
16.2800,14.10,0
16.2850,14.10,0
16.2900,14.10,0
16.2950,33.92,0
16.3000,-25.23,0
16.3050,-15.05,0
16.3100,-15.05,0
16.3150,12.47,0
16.3200,12.47,0
16.3250,27.43,0
16.3300,27.43,0
16.3350,-2.56,0
16.3400,32.20,0
16.3450,30.82,0
16.3500,32.20,0
16.3550,33.72,0
16.3600,-24.93,0
16.3650,-24.93,0
16.3700,-24.93,0
16.3750,-24.93,0
16.3800,-5.74,0
16.3850,-5.74,0
16.3900,-24.16,0
16.3950,-5.74,0
16.4000,32.45,0
16.4050,32.20,0
16.4100,28.79,0
16.4150,28.79,0
16.4200,28.79,0
16.4250,33.49,0
16.4300,33.49,0
16.4350,33.49,0
16.4400,33.49,0
16.4450,33.49,0
16.4500,33.49,0
16.4550,33.49,0
16.4600,17.14,0
16.4650,-22.06,0
