timestamp,ch1 (µV),event
23.83,27.75,0
23.835,-2.69,0
23.84,-2.69,0
23.845,-2.69,0
23.85,-2.69,0
23.855,-9.59,0
23.86,-9.59,0
23.865,27.96,0
23.87,-12.58,0
23.875,-47.79,0
23.88,-47.79,0
23.885,-47.79,0
23.89,61.34,0
23.895,61.34,0
23.9,61.34,0
23.905,359.62,0
23.91,359.62,0
23.915,446.43,0
23.92,446.43,0
23.925,446.43,0
23.93,446.43,0
23.935,-271.0,0
23.94,97.36,0
23.945,214.19,0
23.95,116.84,0
23.955,214.19,0
23.96,214.19,0
23.965,100.55,0
23.97,100.55,0
23.975,-37.82,0
23.98,-37.82,0
23.985,-60.36,0
23.99,133.11,0
23.995,-67.51,0
24.0,-67.51,0
24.005,-66.66,0
24.01,-66.66,0
24.015,-74.91,0
24.02,-74.91,0
24.025,-74.91,0
24.03,-74.91,0
24.035,-74.91,0
24.04,-146.61,0
24.045,-146.61,0
24.05,-50.87,0
24.055,-50.87,0
24.06,-118.61,0
24.065,-118.61,0
24.07,-118.61,0
24.075,-118.61,0
24.08,-78.31,0
24.085,-78.31,0
24.09,10.43,0
24.095,-16.82,0
24.1,16.08,0
24.105,16.08,0
24.11,16.08,0
24.115,16.08,0
24.12,16.08,0
24.125,-19.76,0
24.13,-19.76,0
24.135,18.47,0
24.14,18.47,0
24.145,-102.64,0
24.15,-102.64,0
24.155,-102.64,0
24.16,-102.64,0
24.165,-102.64,0
24.17,-102.64,0
24.175,-161.54,0
24.18,-66.6,0
24.185,-107.65,0
24.19,-107.65,0
24.195,-107.65,0
24.2,-107.65,0
24.205,-107.65,0
24.21,-107.65,0
24.215,-101.77,0
24.22,-63.21,0
24.225,-46.32,0
24.23,-46.32,0
24.235,-60.4,0
24.24,-60.4,0
24.245,-2.65,0
24.25,-2.65,0
24.255,-2.65,0
24.26,-2.65,0
24.265,105.67,0
24.27,105.67,0
24.275,27.72,0
24.28,27.72,0
24.285,27.72,0
24.29,27.72,0
24.295,-101.77,0
24.3,27.72,0
24.305,27.72,0
24.31,14.09,0
24.315,14.09,0
24.32,-63.13,0
24.325,-66.94,0
24.33,-66.94,0
24.335,-66.94,0
24.34,-2.65,0
24.345,-2.12,0
24.35,45.43,0
24.355,45.43,0
24.36,45.43,0
24.365,45.43,0
24.37,28.44,0
24.375,28.44,0
24.38,28.44,0
24.385,28.44,0
24.39,35.5,0
24.395,35.5,0
24.4,22.42,0
24.405,22.42,0
24.41,22.42,0
24.415,65.99,0
24.42,-19.81,0
24.425,62.66,0
24.43,-2.72,0
24.435,-2.72,0
24.44,40.52,0
24.445,40.52,0
24.45,83.68,0
24.455,83.68,0
24.46,38.46,0
24.465,38.46,0
24.47,42.54,0
24.475,42.54,0
24.48,42.54,0
24.485,-2.6,0
24.49,38.95,0
24.495,-9.17,0
24.5,-54.55,0
24.505,-9.17,0
24.51,-81.88,0
24.515,-81.88,0
24.52,-81.88,0
24.525,-81.88,0
24.53,-81.88,0
24.535,-124.97,0
24.54,-124.97,0
24.545,21.89,0
24.55,21.89,0
24.555,21.89,0
24.56,49.11,0
24.565,49.11,0
24.57,49.11,0
24.575,49.11,0
24.58,49.11,0
24.585,49.11,0
24.59,28.75,0
24.595,28.75,0
24.6,20.25,0
24.605,20.25,0
24.61,20.25,0
24.615,20.25,0
24.62,23.59,0
24.625,23.09,0
24.63,32.04,0
24.635,20.87,0
24.64,20.87,0
24.645,57.7,0
24.65,20.87,0
24.655,15.58,0
24.66,23.59,0
24.665,12.35,0
24.67,22.67,0
24.675,14.63,0
24.68,14.63,0
24.685,14.63,0
24.69,14.63,0
24.695,22.5,0
24.7,22.5,0
24.705,20.28,0
24.71,20.28,0
24.715,13.54,0
24.72,13.54,0
24.725,4.67,0
24.73,4.67,0
24.735,4.67,0
24.74,4.67,0
24.745,4.67,0
24.75,4.67,0
24.755,0.47,0
24.76,0.47,0
24.765,0.47,0
24.77,-1.67,0
24.775,-1.67,0
24.78,2.12,0
24.785,2.12,0
24.79,22.26,0
24.795,2.12,0
24.8,2.12,0
24.805,2.12,0
24.81,-8.06,0
24.815,-8.06,0
24.82,22.4,0
24.825,1.85,0
24.83,1.85,0
24.835,1.85,0
24.84,13.28,0
24.845,13.28,0
24.85,-1.46,0
24.855,-1.46,0
24.86,-1.46,0
24.865,-1.46,0
24.87,6.91,0
24.875,6.91,0
24.88,35.64,0
24.885,35.64,0
24.89,38.67,0
