Time,fwEMG 3,Subject,MVC,Trial,Peak_Number,Is_Highest
39.22727272727273,0.10041390648012631,S02,10,2,14,False
43.013636363636365,0.10405684779023422,S02,10,2,15,False
45.28636363636364,0.09956809006488779,S02,10,2,16,False
47.56818181818182,0.10346065092348075,S02,10,2,17,False
49.82272727272727,0.10169179865557805,S02,10,2,18,False
52.11818181818182,0.10199030200553472,S02,10,2,19,False
55.16818181818182,0.09670007130880603,S02,10,2,20,False
57.40909090909091,0.10098011220076096,S02,10,2,21,False
59.68636363636364,0.10095987517031142,S02,10,2,22,False
63.481818181818184,0.09881153763066815,S02,10,2,23,False
67.27727272727273,0.10313371429094706,S02,10,2,24,False
70.28636363636363,0.09876460044688605,S02,10,2,25,False
72.55454545454545,0.102648982875237,S02,10,2,26,False
74.83636363636364,0.09673798162435226,S02,10,2,27,False
77.10454545454546,0.10139759444655544,S02,10,2,28,False
79.37272727272727,0.10204503444380496,S02,10,2,29,False
82.4090909090909,0.10081954631167339,S02,10,2,30,False
84.69090909090909,0.09806952214819792,S02,10,2,31,False
86.9590909090909,0.10148080132966847,S02,10,2,32,False
89.22272727272727,0.10058417513984487,S02,10,2,33,False
93.02272727272727,0.09942024142117087,S02,10,2,34,False
95.29545454545455,0.10406815602167442,S02,10,2,35,False
99.07272727272728,0.1024289272418617,S02,10,2,36,False
101.35,0.1010453136405781,S02,10,2,37,False
103.62727272727273,0.10418091081681452,S02,10,2,38,False
106.6590909090909,0.10381767532989276,S02,10,2,39,False
110.44090909090909,0.1020993753701609,S02,10,2,40,False
113.46363636363637,0.10155109982789916,S02,10,2,41,False
115.79545454545455,0.09850414988710499,S02,10,2,42,False
118.02272727272727,0.10220831320226495,S02,10,2,43,False
120.28636363636363,0.10190998339065947,S02,10,2,44,False
123.31363636363636,0.10094971322421767,S02,10,2,45,False
126.35454545454546,0.10344553307846419,S02,10,2,46,False
129.38636363636363,0.10851825302706583,S02,10,2,47,False
131.71363636363637,0.10289312655058501,S02,10,2,48,False
134.6909090909091,0.10571825248734236,S02,10,2,49,False
136.97272727272727,0.10157993237891885,S02,10,2,50,False
139.98181818181817,0.0987240535826315,S02,10,2,51,False
142.26363636363635,0.10039933925604815,S02,10,2,52,False
146.09545454545454,0.1030364785268466,S02,10,2,53,False
149.8409090909091,0.10029252449164479,S02,10,2,54,False
152.9090909090909,0.09990861695692688,S02,10,2,55,False
155.15454545454546,0.10246351804887015,S02,10,2,56,False
158.2,0.10365331510592454,S02,10,2,57,False
161.2,0.10412639627070887,S02,10,2,58,False
164.24545454545455,0.09958320198272656,S02,10,2,59,False
167.28636363636363,0.10035693011012634,S02,10,2,60,False
170.29090909090908,0.10304365143516366,S02,10,2,61,False
174.0909090909091,0.1008342216244807,S02,10,2,62,False
176.3590909090909,0.10197358052551057,S02,10,2,63,False
179.37727272727273,0.10284236040313174,S02,10,2,64,False
182.4090909090909,0.09826841361034777,S02,10,2,65,False
184.68636363636364,0.1039422906552291,S02,10,2,66,False
186.95454545454547,0.10299159387245305,S02,10,2,67,False
191.5090909090909,0.10075513889516505,S02,10,2,68,False
194.54090909090908,0.10447888802616309,S02,10,2,69,False
196.81363636363636,0.09891831672974787,S02,10,2,70,False
199.08636363636364,0.10098447081892338,S02,10,2,71,False
203.62272727272727,0.10237412291091431,S02,10,2,72,False
206.6590909090909,0.09771882429770454,S02,10,2,73,False
208.93636363636364,0.10605011450154891,S02,10,2,74,False
211.2,0.10161986439960426,S02,10,2,75,False
214.22727272727272,0.10067133194251612,S02,10,2,76,False
216.51818181818183,0.10103989004888732,S02,10,2,77,False
220.29090909090908,0.10083858469179519,S02,10,2,78,False
224.85,0.10076257760658253,S02,10,2,79,False
228.63636363636363,0.09781398828467612,S02,10,2,80,False
230.9,0.0988446381848351,S02,10,2,81,False
233.9409090909091,0.09949580464923068,S02,10,2,82,False
236.21363636363637,0.09892804450051473,S02,10,2,83,False
238.48181818181817,0.09897192512226817,S02,10,2,84,False
243.01363636363635,0.0988146520688958,S02,10,2,85,False
246.05454545454546,0.10165755611463326,S02,10,2,86,False
249.8409090909091,0.10186887497535241,S02,10,2,87,False
252.88181818181818,0.10066217688452588,S02,10,2,88,False
256.65909090909093,0.09902556515662898,S02,10,2,89,False
258.93636363636364,0.10215029804701849,S02,10,2,90,False
261.9727272727273,0.10682543521507037,S02,10,2,91,False
265.75,0.10072812762251283,S02,10,2,92,False
268.7909090909091,0.10181550314997546,S02,10,2,93,False
271.0590909090909,0.09684159020389538,S02,10,2,94,False
273.3363636363636,0.10136450112223852,S02,10,2,95,False
275.6136363636364,0.10242179213704387,S02,10,2,96,False
279.3954545454545,0.10181194702265432,S02,10,2,97,False
282.4227272727273,0.10482085331219117,S02,10,2,98,False
284.6909090909091,0.09949044143772462,S02,10,2,99,False
286.9909090909091,0.10429000233699763,S02,10,2,100,False
289.9909090909091,0.10286103986123109,S02,10,2,101,False
293.0181818181818,0.10259174995193333,S02,10,2,102,False
295.30454545454546,0.099258876603383,S02,10,2,103,False
297.58181818181816,0.10448930671857588,S02,10,2,104,False
300.6,0.10386368915296766,S02,10,2,105,False
303.6318181818182,0.10912875829165934,S02,10,2,106,False
306.6636363636364,0.10571818103158684,S02,10,2,107,False
310.45454545454544,0.10157581491807187,S02,10,2,108,False
313.4909090909091,0.10403216835906252,S02,10,2,109,False
316.5181818181818,0.10018422523880889,S02,10,2,110,False
318.78636363636366,0.10194176734467113,S02,10,2,111,False
321.05,0.10495289456051261,S02,10,2,112,False
323.34090909090907,0.09898654326188451,S02,10,2,113,False
326.3681818181818,0.10373591175401652,S02,10,2,114,False
329.4045454545454,0.1023982630479783,S02,10,2,115,False
332.42727272727274,0.10197192505433532,S02,10,2,116,False
334.6909090909091,0.10589691197769317,S02,10,2,117,False
338.4727272727273,0.10248904283909499,S02,10,2,118,False
341.50454545454545,0.10149342832082027,S02,10,2,119,False
345.3181818181818,0.10167848425113471,S02,10,2,120,False
349.0954545454546,0.10235259132815087,S02,10,2,121,False
351.3636363636364,0.09849469253662864,S02,10,2,122,False
353.6318181818182,0.09891233505090131,S02,10,2,123,False
355.9136363636364,0.10147235444918987,S02,10,2,124,False
358.1818181818182,0.10238641476613494,S02,10,2,125,False
361.9727272727273,0.10479572040676349,S02,10,2,126,False
364.25,0.10023789068274525,S02,10,2,127,False
367.27272727272725,0.10422455864215685,S02,10,2,128,False
371.0681818181818,0.10087290121023501,S02,10,2,129,False
373.3363636363636,0.10249410922239745,S02,10,2,130,False
375.6545454545454,0.10531604772358075,S02,10,2,131,False
377.8954545454545,0.09748503632938474,S02,10,2,132,False
380.15909090909093,0.10803560649914966,S02,10,2,133,False
383.95,0.10403960908604373,S02,10,2,134,False
386.2227272727273,0.10667731275982693,S02,10,2,135,False
388.4727272727273,0.10225710201197646,S02,10,2,136,False
390.75454545454545,0.10377236206366111,S02,10,2,137,False
393.05,0.10615372581544455,S02,10,2,138,False
396.0681818181818,0.1074188936035074,S02,10,2,139,False
398.3909090909091,0.09843653763987804,S02,10,2,140,False
400.6136363636364,0.107632247675586,S02,10,2,141,False
402.8909090909091,0.10354352454625457,S02,10,2,142,False
405.9136363636364,0.10866936578244538,S02,10,2,143,False
408.94545454545454,0.10021563319338635,S02,10,2,144,False
411.98636363636365,0.10023994817836679,S02,10,2,145,False
416.52272727272725,0.10242674302871065,S02,10,2,146,False
419.55,0.09803296081907106,S02,10,2,147,False
421.8272727272727,0.10305082408904957,S02,10,2,148,False
424.9045454545454,0.09885543290683352,S02,10,2,149,False
427.1318181818182,0.09976498931150105,S02,10,2,150,False
429.4045454545454,0.10599059638854676,S02,10,2,151,False
431.7090909090909,0.10272148055813475,S02,10,2,152,False
435.48636363636365,0.10390898193527515,S02,10,2,153,False
439.25454545454545,0.11005591216291137,S02,10,2,154,False
441.5318181818182,0.10250983604600367,S02,10,2,155,False
443.7909090909091,0.10305815059299007,S02,10,2,156,False
446.07272727272726,0.1051396317889304,S02,10,2,157,False
449.09090909090907,0.10492802807269874,S02,10,2,158,False
452.1363636363636,0.10361198033484272,S02,10,2,159,False
454.3909090909091,0.10199528168400124,S02,10,2,160,False
456.68636363636364,0.09945557448439873,S02,10,2,161,False
458.95,0.10552012139849229,S02,10,2,162,False
462.73636363636365,0.10437599295769293,S02,10,2,163,False
465.01363636363635,0.09893929138407109,S02,10,2,164,False
467.2818181818182,0.10096895834511121,S02,10,2,165,False
470.3272727272727,0.10172383834152782,S02,10,2,166,False
473.35,0.10141900455386381,S02,10,2,167,False
477.26363636363635,0.16127966977075398,S02,10,2,168,False
479.40909090909093,0.0990887376457021,S02,10,2,169,False
481.6818181818182,0.09987716813925437,S02,10,2,170,False
483.9590909090909,0.09948110912509112,S02,10,2,171,False
487.80454545454546,0.1896843447083535,S02,10,2,172,True
490.02272727272725,0.09728364638513816,S02,10,2,173,False
493.05,0.09920138725648438,S02,10,2,174,False
495.3181818181818,0.10033059238715925,S02,10,2,175,False
498.25454545454545,0.14143374164500316,S02,10,2,176,False
0.004545454545454545,0.10538303555826908,S02,10,3,1,False
2.3,0.09149564348572636,S02,10,3,2,False
4.55,0.09503437405702825,S02,10,3,3,False
6.822727272727272,0.0922310566322239,S02,10,3,4,False
9.10909090909091,0.09264775540531293,S02,10,3,5,False
11.377272727272727,0.09386585306511473,S02,10,3,6,False
14.4,0.09388970557786583,S02,10,3,7,False
16.672727272727272,0.0919972658448748,S02,10,3,8,False
19.704545454545453,0.09678586766420184,S02,10,3,9,False
23.490909090909092,0.09236648535876935,S02,10,3,10,False
25.772727272727273,0.09494854604012248,S02,10,3,11,False
29.55,0.09293250625127053,S02,10,3,12,False
32.595454545454544,0.0954051548763087,S02,10,3,13,False
34.86363636363637,0.0961168323006112,S02,10,3,14,False
37.90909090909091,0.09102393742905493,S02,10,3,15,False
40.92727272727273,0.09349615410599131,S02,10,3,16,False
45.472727272727276,0.09940624666629433,S02,10,3,17,False
47.75454545454546,0.09024069665251841,S02,10,3,18,False
52.29090909090909,0.09558449663775268,S02,10,3,19,False
55.34090909090909,0.09091571437896412,S02,10,3,20,False
59.16818181818182,0.08966062357216101,S02,10,3,21,False
62.14090909090909,0.09525532447765495,S02,10,3,22,False
65.93181818181819,0.0958011556331942,S02,10,3,23,False
68.96363636363637,0.09772035697707443,S02,10,3,24,False
72.74090909090908,0.08891899848940578,S02,10,3,25,False
75.01818181818182,0.09392511872231048,S02,10,3,26,False
78.04545454545455,0.0963369258794326,S02,10,3,27,False
81.10454545454546,0.09510100029838414,S02,10,3,28,False
83.36818181818182,0.09216992465115528,S02,10,3,29,False
85.63181818181818,0.09379057405631637,S02,10,3,30,False
87.93181818181819,0.09038003269836946,S02,10,3,31,False
90.17727272727272,0.09261946915804987,S02,10,3,32,False
93.21363636363637,0.0928945584899855,S02,10,3,33,False
96.99545454545455,0.09103749064309466,S02,10,3,34,False
99.2909090909091,0.09466941701493158,S02,10,3,35,False
102.30454545454545,0.09438374385629947,S02,10,3,36,False
105.35,0.09022318569313413,S02,10,3,37,False
108.38181818181818,0.09401474426744288,S02,10,3,38,False
110.65,0.09179050634501845,S02,10,3,39,False
112.92272727272727,0.09970917654274798,S02,10,3,40,False
115.99090909090908,0.0900067154121342,S02,10,3,41,False
118.21818181818182,0.09328861701230756,S02,10,3,42,False
120.49545454545455,0.09256029355712295,S02,10,3,43,False
122.76363636363637,0.09026075952190987,S02,10,3,44,False
125.05,0.09258643730937564,S02,10,3,45,False
127.32272727272728,0.09219841396234715,S02,10,3,46,False
130.3318181818182,0.09283197520093386,S02,10,3,47,False
133.36363636363637,0.09475575517852396,S02,10,3,48,False
136.39545454545456,0.09238106413272687,S02,10,3,49,False
138.6818181818182,0.09150606694034383,S02,10,3,50,False
142.46818181818182,0.094127822919702,S02,10,3,51,False
144.7409090909091,0.09414814668144561,S02,10,3,52,False
148.5818181818182,0.0950383533790205,S02,10,3,53,False
150.84545454545454,0.0893055522997499,S02,10,3,54,False
154.58636363636364,0.09162684262958919,S02,10,3,55,False
156.86818181818182,0.09078811709927496,S02,10,3,56,False
160.65454545454546,0.09632093036768212,S02,10,3,57,False
164.42727272727274,0.0935330863553352,S02,10,3,58,False
166.71818181818182,0.09256852050440297,S02,10,3,59,False
168.9909090909091,0.09610537870596961,S02,10,3,60,False
172.01818181818183,0.09377493860620495,S02,10,3,61,False
175.81363636363636,0.09247874745092617,S02,10,3,62,False
178.8590909090909,0.09398576087560337,S02,10,3,63,False
181.1090909090909,0.09554836674740237,S02,10,3,64,False
184.89545454545456,0.09414874765549872,S02,10,3,65,False
187.17727272727274,0.09475618376256241,S02,10,3,66,False
190.2,0.0941277292437378,S02,10,3,67,False
193.23181818181817,0.09637917775160515,S02,10,3,68,False
195.51818181818183,0.0953834643147564,S02,10,3,69,False
198.5818181818182,0.09017594078536308,S02,10,3,70,False
201.62272727272727,0.09300903570361925,S02,10,3,71,False
203.84545454545454,0.09290559280727108,S02,10,3,72,False
206.10454545454544,0.0890968243547271,S02,10,3,73,False
208.37727272727273,0.0973519907958853,S02,10,3,74,False
211.4181818181818,0.09469474423139537,S02,10,3,75,False
214.45454545454547,0.09871108317747716,S02,10,3,76,False
218.23181818181817,0.09851902323200591,S02,10,3,77,False
222.02727272727273,0.09670903754989163,S02,10,3,78,False
225.0590909090909,0.09545087886722178,S02,10,3,79,False
227.3909090909091,0.08997480195293245,S02,10,3,80,False
229.61363636363637,0.09271289240686932,S02,10,3,81,False
231.8909090909091,0.08938852942974684,S02,10,3,82,False
234.91363636363636,0.09225867599374502,S02,10,3,83,False
237.9318181818182,0.09687518112743966,S02,10,3,84,False
240.95909090909092,0.0916428078318183,S02,10,3,85,False
245.52727272727273,0.09461148739056087,S02,10,3,86,False
247.78636363636363,0.08899244720391478,S02,10,3,87,False
250.06363636363636,0.09733724815399077,S02,10,3,88,False
253.91363636363636,0.09304429186865787,S02,10,3,89,False
258.3954545454545,0.09123162147157801,S02,10,3,90,False
262.1818181818182,0.0954782015416298,S02,10,3,91,False
264.46363636363634,0.09312331947996835,S02,10,3,92,False
267.49545454545455,0.09561526582074037,S02,10,3,93,False
271.2818181818182,0.09497464207551563,S02,10,3,94,False
273.5590909090909,0.09417697891707215,S02,10,3,95,False
276.65,0.09992890603423563,S02,10,3,96,False
279.6545454545454,0.09681958222553969,S02,10,3,97,False
284.15,0.0952940937511195,S02,10,3,98,False
287.19545454545454,0.09615160122060501,S02,10,3,99,False
290.99545454545455,0.09005629611948233,S02,10,3,100,False
294.7681818181818,0.09241396866769228,S02,10,3,101,False
297.05,0.09324844143346717,S02,10,3,102,False
300.8272727272727,0.08955096071477935,S02,10,3,103,False
303.1,0.09302135321018272,S02,10,3,104,False
306.91818181818184,0.0909548713977856,S02,10,3,105,False
310.6727272727273,0.08927583494492647,S02,10,3,106,False
312.95,0.09318212377772293,S02,10,3,107,False
315.9818181818182,0.09024296048106806,S02,10,3,108,False
319.77272727272725,0.09229687814638586,S02,10,3,109,False
322.05454545454546,0.08947650217423003,S02,10,3,110,False
325.09090909090907,0.08784897389292082,S02,10,3,111,False
328.8818181818182,0.09727555764674771,S02,10,3,112,False
332.67727272727274,0.08921250153559557,S02,10,3,113,False
334.93636363636364,0.09445975749771608,S02,10,3,114,False
338.7318181818182,0.09296351631023322,S02,10,3,115,False
341.75454545454545,0.09581529348242329,S02,10,3,116,False
345.5318181818182,0.09281939549719005,S02,10,3,117,False
347.81363636363636,0.09054161958655584,S02,10,3,118,False
350.08181818181816,0.09478340546712681,S02,10,3,119,False
353.9045454545454,0.09288150871339816,S02,10,3,120,False
356.95,0.09562371391051198,S02,10,3,121,False
362.2090909090909,0.0922156423215305,S02,10,3,122,False
365.2318181818182,0.0916829259607798,S02,10,3,123,False
368.2772727272727,0.09199592759619792,S02,10,3,124,False
371.31363636363636,0.09565858358377378,S02,10,3,125,False
375.09090909090907,0.0932363341657938,S02,10,3,126,False
378.1227272727273,0.09248731425084616,S02,10,3,127,False
382.67727272727274,0.09288683194904035,S02,10,3,128,False
384.96363636363634,0.08899361798417904,S02,10,3,129,False
387.20454545454544,0.09465373707586322,S02,10,3,130,False
391.0,0.0927063728384221,S02,10,3,131,False
393.28636363636366,0.08825084415184711,S02,10,3,132,False
396.3181818181818,0.09322591782321107,S02,10,3,133,False
398.5863636363636,0.09119040254510495,S02,10,3,134,False
400.8545454545455,0.09200588603661561,S02,10,3,135,False
403.1318181818182,0.09532814446465004,S02,10,3,136,False
406.15909090909093,0.09004229371634048,S02,10,3,137,False
408.4318181818182,0.0944539593596889,S02,10,3,138,False
411.4681818181818,0.09254915313960958,S02,10,3,139,False
413.73636363636365,0.09072453330448936,S02,10,3,140,False
416.7909090909091,0.08839102282355257,S02,10,3,141,False
419.03636363636366,0.09102429222708414,S02,10,3,142,False
422.0681818181818,0.09509805703976845,S02,10,3,143,False
425.9136363636364,0.08981155890070296,S02,10,3,144,False
428.1363636363636,0.09341437378885341,S02,10,3,145,False
431.91818181818184,0.09492094794561179,S02,10,3,146,False
434.95454545454544,0.09020337028199359,S02,10,3,147,False
437.98636363636365,0.09897196606608526,S02,10,3,148,False
442.5318181818182,0.09799940519334581,S02,10,3,149,False
445.5681818181818,0.1007671814579248,S02,10,3,150,False
448.6454545454545,0.09595900915223567,S02,10,3,151,False
450.8727272727273,0.08968455457408298,S02,10,3,152,False
453.1636363636364,0.09438635706915648,S02,10,3,153,False
457.6909090909091,0.09481450451541047,S02,10,3,154,False
460.76363636363635,0.09197883504718454,S02,10,3,155,False
465.2590909090909,0.08816191530980173,S02,10,3,156,False
469.81363636363636,0.08957926159164484,S02,10,3,157,False
473.5954545454546,0.08982356458064698,S02,10,3,158,False
477.3818181818182,0.09282286100894808,S02,10,3,159,False
479.7181818181818,0.10158865772207101,S02,10,3,160,False
484.96363636363634,0.09276346672454563,S02,10,3,161,False
489.6227272727273,0.13240783024414055,S02,10,3,162,True
491.78636363636366,0.09216155558806692,S02,10,3,163,False
494.81363636363636,0.09812371920351604,S02,10,3,164,False
498.6227272727273,0.09277853646535825,S02,10,3,165,False
0.4681818181818182,0.07488220054579886,S02,25,1,1,False
3.5090909090909093,0.0814893070778018,S02,25,1,2,False
5.818181818181818,0.07865971469130877,S02,25,1,3,False
8.795454545454545,0.07850620820325628,S02,25,1,4,False
11.863636363636363,0.07858908357002412,S02,25,1,5,False
14.868181818181819,0.07887332501271058,S02,25,1,6,False
17.15909090909091,0.07722027141914915,S02,25,1,7,False
19.418181818181818,0.07905501440735957,S02,25,1,8,False
21.686363636363637,0.07927870356507669,S02,25,1,9,False
23.95909090909091,0.08066801427269168,S02,25,1,10,False
26.245454545454546,0.07896618218598705,S02,25,1,11,False
30.01818181818182,0.0791937811326878,S02,25,1,12,False
33.05,0.07885284573889945,S02,25,1,13,False
36.836363636363636,0.07836063389962578,S02,25,1,14,False
39.86818181818182,0.07572312389966732,S02,25,1,15,False
42.89545454545455,0.07784952752571175,S02,25,1,16,False
46.736363636363635,0.07720433889047529,S02,25,1,17,False
50.45909090909091,0.0800230813590719,S02,25,1,18,False
52.81363636363636,0.07582336743934656,S02,25,1,19,False
56.53636363636364,0.07584584665350051,S02,25,1,20,False
58.8,0.07670582964370615,S02,25,1,21,False
61.07727272727273,0.07984977126497442,S02,25,1,22,False
64.86363636363636,0.07927526836565758,S02,25,1,23,False
67.14545454545454,0.07705265830945723,S02,25,1,24,False
69.42272727272727,0.07631695803931363,S02,25,1,25,False
72.4590909090909,0.08031507337298262,S02,25,1,26,False
74.72727272727273,0.07815095912042347,S02,25,1,27,False
77.75909090909092,0.0785601737484654,S02,25,1,28,False
81.54545454545455,0.0779078182089894,S02,25,1,29,False
84.57272727272728,0.07718437790774746,S02,25,1,30,False
89.14545454545454,0.07863934660184527,S02,25,1,31,False
91.39545454545454,0.07605738415047736,S02,25,1,32,False
93.66818181818182,0.0770737736516325,S02,25,1,33,False
96.69090909090909,0.07807778762294076,S02,25,1,34,False
99.01363636363637,0.0754126638157348,S02,25,1,35,False
102.05,0.07692544439076357,S02,25,1,36,False
105.02727272727273,0.07957146215726933,S02,25,1,37,False
107.29545454545455,0.07775793371874148,S02,25,1,38,False
111.07727272727273,0.07937402980280583,S02,25,1,39,False
115.62727272727273,0.0790313690089905,S02,25,1,40,False
117.91363636363636,0.07589701416794847,S02,25,1,41,False
120.16818181818182,0.07705841001175869,S02,25,1,42,False
122.44090909090909,0.07725340861947902,S02,25,1,43,False
125.48181818181818,0.08100037848463452,S02,25,1,44,False
127.75909090909092,0.07836689229448598,S02,25,1,45,False
130.02727272727273,0.07720780444981284,S02,25,1,46,False
133.07272727272726,0.0785277697904278,S02,25,1,47,False
135.3181818181818,0.07545919220051095,S02,25,1,48,False
137.64545454545456,0.07861599200844843,S02,25,1,49,False
142.1590909090909,0.0805767541399289,S02,25,1,50,False
144.4181818181818,0.07530176878685674,S02,25,1,51,False
146.69545454545454,0.07820748538477151,S02,25,1,52,False
149.73181818181817,0.07812314987512814,S02,25,1,53,False
153.53181818181818,0.07622528767826198,S02,25,1,54,False
156.55454545454546,0.07879706424869831,S02,25,1,55,False
159.5681818181818,0.07858704010489193,S02,25,1,56,False
163.3590909090909,0.07635913224936969,S02,25,1,57,False
165.61363636363637,0.07651200336600791,S02,25,1,58,False
167.9,0.07893650593083276,S02,25,1,59,False
170.1681818181818,0.07667833259300029,S02,25,1,60,False
173.21363636363637,0.07884765080697834,S02,25,1,61,False
176.2409090909091,0.08133825280548271,S02,25,1,62,False
178.52272727272728,0.07882300468613691,S02,25,1,63,False
181.55,0.07515168645355902,S02,25,1,64,False
183.85454545454544,0.07839651807529882,S02,25,1,65,False
186.08636363636364,0.08028564826956713,S02,25,1,66,False
188.41363636363636,0.07693115581108029,S02,25,1,67,False
192.1727272727273,0.07731276378672577,S02,25,1,68,False
195.9318181818182,0.07783047773725106,S02,25,1,69,False
199.77272727272728,0.07668232769765299,S02,25,1,70,False
202.0,0.07776952536356088,S02,25,1,71,False
204.2590909090909,0.07842640711329749,S02,25,1,72,False
207.35,0.07957742953724731,S02,25,1,73,False
211.0909090909091,0.07838056175135011,S02,25,1,74,False
214.12272727272727,0.07603704313536933,S02,25,1,75,False
217.15,0.07586915220536958,S02,25,1,76,False
219.4181818181818,0.0794655575019865,S02,25,1,77,False
222.45454545454547,0.07975102354261927,S02,25,1,78,False
224.72727272727272,0.07563860045059709,S02,25,1,79,False
228.5090909090909,0.07947916718276321,S02,25,1,80,False
230.79090909090908,0.07485036216673337,S02,25,1,81,False
236.0909090909091,0.07629763596616557,S02,25,1,82,False
241.40454545454546,0.07617871288209749,S02,25,1,83,False
245.93636363636364,0.07817482530886599,S02,25,1,84,False
248.2,0.07520048725879447,S02,25,1,85,False
252.76363636363635,0.07752660471180617,S02,25,1,86,False
259.6272727272727,0.07667800830046485,S02,25,1,87,False
264.95,0.07448036270000236,S02,25,1,88,False
267.8954545454545,0.07589702193504219,S02,25,1,89,False
277.00454545454545,0.07757310571333437,S02,25,1,90,False
279.27272727272725,0.08125106997476894,S02,25,1,91,False
283.0681818181818,0.07998209931686956,S02,25,1,92,False
286.8772727272727,0.07860871317546742,S02,25,1,93,False
289.1318181818182,0.08112828811797185,S02,25,1,94,False
291.4045454545454,0.07652752086271211,S02,25,1,95,False
295.1818181818182,0.08054611243786348,S02,25,1,96,False
298.2090909090909,0.07449091367764499,S02,25,1,97,False
301.23636363636365,0.07802605938359941,S02,25,1,98,False
305.03636363636366,0.07714447071559166,S02,25,1,99,False
307.31363636363636,0.07499003862436512,S02,25,1,100,False
309.5863636363636,0.07558993794716587,S02,25,1,101,False
311.85,0.08337393507220581,S02,25,1,102,False
314.1318181818182,0.07594967652377455,S02,25,1,103,False
316.3863636363636,0.07777412832830909,S02,25,1,104,False
319.45,0.07850038661139609,S02,25,1,105,False
321.68636363636364,0.07513126130733788,S02,25,1,106,False
323.9727272727273,0.07792623805409354,S02,25,1,107,False
326.2318181818182,0.07544929495322665,S02,25,1,108,False
328.50454545454545,0.08094171218444088,S02,25,1,109,False
331.55,0.08144309038699353,S02,25,1,110,False
335.3272727272727,0.07954939829807209,S02,25,1,111,False
338.3590909090909,0.08354990413620803,S02,25,1,112,False
341.3954545454545,0.08056458451670293,S02,25,1,113,False
345.17727272727274,0.08179646504814148,S02,25,1,114,False
347.46363636363634,0.07979558983201551,S02,25,1,115,False
350.4909090909091,0.08102810352729867,S02,25,1,116,False
352.75454545454545,0.08086291293851798,S02,25,1,117,False
355.0772727272727,0.08301048141675224,S02,25,1,118,False
357.31363636363636,0.0777322962970591,S02,25,1,119,False
359.5863636363636,0.08356529518016925,S02,25,1,120,False
363.3681818181818,0.08083173002286308,S02,25,1,121,False
365.69545454545454,0.08793654343727642,S02,25,1,122,False
367.9590909090909,0.07666720205894025,S02,25,1,123,False
370.1909090909091,0.07869465736576989,S02,25,1,124,False
372.48636363636365,0.0817349109667074,S02,25,1,125,False
374.75454545454545,0.07593473171122395,S02,25,1,126,False
377.00454545454545,0.08049428712580237,S02,25,1,127,False
382.31363636363636,0.0846711820485193,S02,25,1,128,False
389.1318181818182,0.07607525363038901,S02,25,1,129,False
392.9227272727273,0.0802983450707527,S02,25,1,130,False
398.9681818181818,0.07979957949289387,S02,25,1,131,False
403.5272727272727,0.08152631936818816,S02,25,1,132,False
406.55454545454546,0.08217750790041167,S02,25,1,133,False
409.5863636363636,0.07685963620251685,S02,25,1,134,False
412.02272727272725,0.11068220607833883,S02,25,1,135,False
416.6181818181818,0.10655751214761205,S02,25,1,136,False
418.6727272727273,0.07485858854795224,S02,25,1,137,False
420.97727272727275,0.14755207998726977,S02,25,1,138,False
425.27272727272725,0.26848746609646323,S02,25,1,139,False
429.92727272727274,0.18120535989364123,S02,25,1,140,False
432.3772727272727,0.09971287185340588,S02,25,1,141,False
434.6181818181818,0.2940486266643343,S02,25,1,142,False
437.66818181818184,0.10000706191322574,S02,25,1,143,False
440.05,0.20466735318166257,S02,25,1,144,False
442.1545454545454,0.14632269560535943,S02,25,1,145,False
444.3181818181818,0.2394129508178946,S02,25,1,146,False
449.6,0.16167968930740842,S02,25,1,147,False
455.5590909090909,0.08531644801851013,S02,25,1,148,False
459.6045454545455,0.39550452967839184,S02,25,1,149,True
462.33181818181816,0.19641597869074426,S02,25,1,150,False
467.0863636363636,0.1224431884351098,S02,25,1,151,False
469.95454545454544,0.1401205917394156,S02,25,1,152,False
473.2772727272727,0.09996231601768234,S02,25,1,153,False
475.74545454545455,0.11392308667835935,S02,25,1,154,False
479.3590909090909,0.16759643532568735,S02,25,1,155,False
481.55,0.2430839760658824,S02,25,1,156,False
483.79545454545456,0.17635161336133248,S02,25,1,157,False
485.8545454545455,0.232890400813862,S02,25,1,158,False
489.94545454545454,0.1078919163047019,S02,25,1,159,False
492.8181818181818,0.1961824494905608,S02,25,1,160,False
494.8727272727273,0.17281827824240079,S02,25,1,161,False
498.0,0.281482464809211,S02,25,1,162,False
2.831818181818182,0.0726169817262152,S02,25,2,1,False
6.627272727272727,0.07279978176864554,S02,25,2,2,False
9.659090909090908,0.07490324425127257,S02,25,2,3,False
11.877272727272727,0.07482416642489259,S02,25,2,4,False
14.9,0.07368786935002172,S02,25,2,5,False
17.186363636363637,0.07173795165507418,S02,25,2,6,False
20.96818181818182,0.07331955360342074,S02,25,2,7,False
24.0,0.07506766807951173,S02,25,2,8,False
27.03181818181818,0.07163301385822296,S02,25,2,9,False
30.068181818181817,0.07283481114638435,S02,25,2,10,False
32.33181818181818,0.07780835577196303,S02,25,2,11,False
36.13181818181818,0.07360221484096706,S02,25,2,12,False
39.91818181818182,0.07332619205760324,S02,25,2,13,False
43.75909090909091,0.07686106670385118,S02,25,2,14,False
46.74545454545454,0.07210269322462853,S02,25,2,15,False
